date,icb_industry_label,slot_count,value_weight,daily_total_slots,slot_share,weight_share
2025-12-15,Financials,1,0.0038292717304321744,20,0.05,0.0038292717304321744
2025-12-15,Health Care,2,0.21969904781558555,20,0.1,0.21969904781558555
2025-12-15,Industrials,2,0.0961376202776273,20,0.1,0.0961376202776273
2025-12-15,Technology,8,0.34325915420871045,20,0.4,0.34325915420871045
2025-12-15,Telecommunications,2,0.044687754715635734,20,0.1,0.044687754715635734
2025-12-15,Utilities,1,0.12108753263016508,20,0.05,0.12108753263016508
2025-12-16,Consumer Discretionary,3,0.08127131643526597,20,0.15,0.08127131643526597
2025-12-16,Financials,4,0.07534101637358852,20,0.2,0.07534101637358852
2025-12-16,Health Care,4,0.29952755777997847,20,0.2,0.29952755777997847
2025-12-16,Industrials,3,0.03721483432283699,20,0.15,0.03721483432283699
2025-12-16,Technology,5,0.49703284710598805,20,0.25,0.49703284710598805
2025-12-16,Utilities,1,0.009612427982341987,20,0.05,0.009612427982341987
2025-12-17,Consumer Discretionary,3,0.1022446663552721,20,0.15,0.1022446663552721
2025-12-17,Consumer Staples,1,0.05393172417411099,20,0.05,0.05393172417411099
2025-12-17,Financials,2,0.07736424943587514,20,0.1,0.07736424943587514
2025-12-17,Health Care,3,0.02438793258422339,20,0.15,0.02438793258422339
2025-12-17,Industrials,3,0.126856024444141,20,0.15,0.126856024444141
2025-12-17,Technology,8,0.6152154030063774,20,0.4,0.6152154030063774
2025-12-18,Consumer Discretionary,5,0.32186186124400007,20,0.25,0.32186186124400007
2025-12-18,Consumer Staples,1,0.08957366634080917,20,0.05,0.08957366634080917
2025-12-18,Energy,1,0.023889323570216517,20,0.05,0.023889323570216517
2025-12-18,Financials,2,0.07319156607513819,20,0.1,0.07319156607513819
2025-12-18,Health Care,2,0.2260454727332018,20,0.1,0.2260454727332018
2025-12-18,Industrials,7,0.14365760909776315,20,0.35,0.14365760909776315
2025-12-18,Technology,2,0.12178050093887124,20,0.1,0.12178050093887124
2025-12-19,Basic Materials,2,0.03048816477105283,20,0.1,0.03048816477105283
2025-12-19,Consumer Discretionary,4,0.29973975983639534,20,0.2,0.29973975983639534
2025-12-19,Consumer Staples,2,0.010339257558376416,20,0.1,0.010339257558376416
2025-12-19,Financials,1,0.03218442320437311,20,0.05,0.03218442320437311
2025-12-19,Industrials,6,0.20310114781994767,20,0.3,0.20310114781994767
2025-12-19,Real Estate,1,0.011338907780470999,20,0.05,0.011338907780470999
2025-12-19,Technology,4,0.41280833902938363,20,0.2,0.41280833902938363
2025-12-22,Consumer Discretionary,6,0.2790617760210532,20,0.3,0.2790617760210532
2025-12-22,Consumer Staples,1,0.006021437793247553,20,0.05,0.006021437793247553
2025-12-22,Energy,1,0.029081355523825157,20,0.05,0.029081355523825157
2025-12-22,Financials,1,0.016007459450465503,20,0.05,0.016007459450465503
2025-12-22,Industrials,4,0.2683649172693794,20,0.2,0.2683649172693794
2025-12-22,Real Estate,1,0.015826237968278506,20,0.05,0.015826237968278506
2025-12-22,Technology,5,0.36514086703603393,20,0.25,0.36514086703603393
2025-12-22,Telecommunications,1,0.0204959489377168,20,0.05,0.0204959489377168
2025-12-23,Consumer Discretionary,3,0.29939822435617053,20,0.15,0.29939822435617053
2025-12-23,Consumer Staples,1,0.03629476533432165,20,0.05,0.03629476533432165
2025-12-23,Energy,1,0.022988844629495457,20,0.05,0.022988844629495457
2025-12-23,Financials,1,0.017796026893981128,20,0.05,0.017796026893981128
2025-12-23,Health Care,1,0.01307502245431507,20,0.05,0.01307502245431507
2025-12-23,Industrials,7,0.2766689148806165,20,0.35,0.2766689148806165
2025-12-23,Real Estate,1,0.014070235539365445,20,0.05,0.014070235539365445
2025-12-23,Technology,5,0.3197079659117342,20,0.25,0.3197079659117342
2025-12-24,Consumer Discretionary,3,0.16970126673657984,20,0.15,0.16970126673657984
2025-12-24,Consumer Staples,1,0.1309699903483857,20,0.05,0.1309699903483857
2025-12-24,Financials,5,0.14032396081456594,20,0.25,0.14032396081456594
2025-12-24,Health Care,1,0.13693498493083114,20,0.05,0.13693498493083114
2025-12-24,Industrials,5,0.12656174123429711,20,0.25,0.12656174123429711
2025-12-24,Real Estate,1,0.006257712485322353,20,0.05,0.006257712485322353
2025-12-24,Technology,4,0.289250343450018,20,0.2,0.289250343450018
2025-12-26,Consumer Discretionary,2,0.012954985355554382,20,0.1,0.012954985355554382
2025-12-26,Consumer Staples,1,0.06014998225141474,20,0.05,0.06014998225141474
2025-12-26,Energy,1,0.1200796972577169,20,0.05,0.1200796972577169
2025-12-26,Financials,5,0.2104509225538769,20,0.25,0.2104509225538769
2025-12-26,Industrials,1,0.005284546928242961,20,0.05,0.005284546928242961
2025-12-26,Real Estate,4,0.009869942063014482,20,0.2,0.009869942063014482
2025-12-26,Technology,5,0.5661834318521387,20,0.25,0.5661834318521387
2025-12-26,Telecommunications,1,0.015026491738041015,20,0.05,0.015026491738041015
2025-12-29,Consumer Discretionary,4,0.0929184603098325,20,0.2,0.0929184603098325
2025-12-29,Energy,1,0.002698042912199355,20,0.05,0.002698042912199355
2025-12-29,Financials,2,0.20555593281822054,20,0.1,0.20555593281822054
2025-12-29,Health Care,1,0.07509109930134487,20,0.05,0.07509109930134487
2025-12-29,Industrials,3,0.0853641751822877,20,0.15,0.0853641751822877
2025-12-29,Technology,8,0.5248530963263318,20,0.4,0.5248530963263318
2025-12-29,Telecommunications,1,0.013519193149783329,20,0.05,0.013519193149783329
2025-12-30,Consumer Discretionary,1,0.008754106343880057,20,0.05,0.008754106343880057
2025-12-30,Consumer Staples,2,0.0588023066623635,20,0.1,0.0588023066623635
2025-12-30,Financials,4,0.06993829534095808,20,0.2,0.06993829534095808
2025-12-30,Health Care,3,0.14832376189515087,20,0.15,0.14832376189515087
2025-12-30,Industrials,4,0.09405746540668833,20,0.2,0.09405746540668833
2025-12-30,Real Estate,1,0.006871675695689752,20,0.05,0.006871675695689752
2025-12-30,Technology,4,0.6090687959611675,20,0.2,0.6090687959611675
2025-12-30,Utilities,1,0.004183592694102068,20,0.05,0.004183592694102068
2025-12-31,Basic Materials,2,0.14443872988221565,20,0.1,0.14443872988221565
2025-12-31,Consumer Discretionary,3,0.1130206514199402,20,0.15,0.1130206514199402
2025-12-31,Financials,3,0.07171691568717782,20,0.15,0.07171691568717782
2025-12-31,Health Care,3,0.03885085707960077,20,0.15,0.03885085707960077
2025-12-31,Industrials,1,0.040864685431106905,20,0.05,0.040864685431106905
2025-12-31,Real Estate,3,0.04116389143408335,20,0.15,0.04116389143408335
2025-12-31,Technology,5,0.5499442690658753,20,0.25,0.5499442690658753
2026-01-02,Consumer Discretionary,2,0.02721660857299407,20,0.1,0.02721660857299407
2026-01-02,Energy,3,0.17191550700725933,20,0.15,0.17191550700725933
2026-01-02,Financials,2,0.03619602153708281,20,0.1,0.03619602153708281
2026-01-02,Health Care,4,0.41234010858035414,20,0.2,0.41234010858035414
2026-01-02,Industrials,4,0.09059769926111656,20,0.2,0.09059769926111656
2026-01-02,Real Estate,2,0.02646906894035586,20,0.1,0.02646906894035586
2026-01-02,Technology,2,0.22284438403197676,20,0.1,0.22284438403197676
2026-01-02,Utilities,1,0.012420602068860379,20,0.05,0.012420602068860379
2026-01-05,Basic Materials,1,0.07406234474920995,20,0.05,0.07406234474920995
2026-01-05,Consumer Discretionary,5,0.18858975142414078,20,0.25,0.18858975142414078
2026-01-05,Financials,4,0.2434007402833838,20,0.2,0.2434007402833838
2026-01-05,Health Care,2,0.025572156202333544,20,0.1,0.025572156202333544
2026-01-05,Industrials,3,0.05643125157730835,20,0.15,0.05643125157730835
2026-01-05,Real Estate,2,0.0724644817936952,20,0.1,0.0724644817936952
2026-01-05,Technology,3,0.3394792739699284,20,0.15,0.3394792739699284
2026-01-06,Basic Materials,1,0.006990619007083606,20,0.05,0.006990619007083606
2026-01-06,Consumer Discretionary,3,0.04430090348707287,20,0.15,0.04430090348707287
2026-01-06,Financials,2,0.18768847705155814,20,0.1,0.18768847705155814
2026-01-06,Industrials,7,0.30346841472793173,20,0.35,0.30346841472793173
2026-01-06,Technology,6,0.427732878038439,20,0.3,0.427732878038439
2026-01-06,Telecommunications,1,0.0298187076879146,20,0.05,0.0298187076879146
2026-01-07,Basic Materials,2,0.04081799689416049,20,0.1,0.04081799689416049
2026-01-07,Consumer Discretionary,2,0.010245142177949843,20,0.1,0.010245142177949843
2026-01-07,Energy,3,0.15375891704221975,20,0.15,0.15375891704221975
2026-01-07,Financials,2,0.04484941182702723,20,0.1,0.04484941182702723
2026-01-07,Health Care,2,0.210688217900251,20,0.1,0.210688217900251
2026-01-07,Industrials,4,0.20226082041625787,20,0.2,0.20226082041625787
2026-01-07,Technology,5,0.3373794937421337,20,0.25,0.3373794937421337
2026-01-08,Consumer Discretionary,2,0.215300041064095,20,0.1,0.215300041064095
2026-01-08,Consumer Staples,2,0.027628792382918647,20,0.1,0.027628792382918647
2026-01-08,Energy,1,0.0663838362964317,20,0.05,0.0663838362964317
2026-01-08,Financials,2,0.05171460858893364,20,0.1,0.05171460858893364
2026-01-08,Health Care,2,0.062192600474313596,20,0.1,0.062192600474313596
2026-01-08,Industrials,6,0.32622703986314167,20,0.3,0.32622703986314167
2026-01-08,Technology,5,0.2505530813301658,20,0.25,0.2505530813301658
2026-01-09,Basic Materials,1,0.005191141264819022,20,0.05,0.005191141264819022
2026-01-09,Consumer Discretionary,1,0.005824674604861721,20,0.05,0.005824674604861721
2026-01-09,Consumer Staples,3,0.053317665669558104,20,0.15,0.053317665669558104
2026-01-09,Energy,2,0.06276020490833198,20,0.1,0.06276020490833198
2026-01-09,Financials,2,0.23577268170981072,20,0.1,0.23577268170981072
2026-01-09,Health Care,4,0.19976017574365618,20,0.2,0.19976017574365618
2026-01-09,Industrials,3,0.1550113496537668,20,0.15,0.1550113496537668
2026-01-09,Real Estate,2,0.07309953303971677,20,0.1,0.07309953303971677
2026-01-09,Technology,2,0.2092625734054788,20,0.1,0.2092625734054788
2026-01-12,Consumer Discretionary,1,0.042423740657027954,20,0.05,0.042423740657027954
2026-01-12,Consumer Staples,3,0.13368052712328204,20,0.15,0.13368052712328204
2026-01-12,Energy,1,0.01597269337211991,20,0.05,0.01597269337211991
2026-01-12,Financials,2,0.03604420360723216,20,0.1,0.03604420360723216
2026-01-12,Health Care,1,0.023960947030019043,20,0.05,0.023960947030019043
2026-01-12,Industrials,4,0.06796774630637914,20,0.2,0.06796774630637914
2026-01-12,Real Estate,1,0.015718621862579888,20,0.05,0.015718621862579888
2026-01-12,Technology,6,0.6334590025760591,20,0.3,0.6334590025760591
2026-01-12,Utilities,1,0.030772517465300776,20,0.05,0.030772517465300776
2026-01-13,Consumer Discretionary,2,0.05509807376405751,20,0.1,0.05509807376405751
2026-01-13,Energy,1,0.07201484232010097,20,0.05,0.07201484232010097
2026-01-13,Health Care,9,0.32583403732719307,20,0.45,0.32583403732719307
2026-01-13,Industrials,4,0.05852902861760527,20,0.2,0.05852902861760527
2026-01-13,Technology,3,0.4168522112430142,20,0.15,0.4168522112430142
2026-01-13,Utilities,1,0.07167180672802911,20,0.05,0.07167180672802911
2026-01-14,Basic Materials,1,0.024523636283930637,20,0.05,0.024523636283930637
2026-01-14,Consumer Discretionary,3,0.17698989977743967,20,0.15,0.17698989977743967
2026-01-14,Financials,6,0.4164531151257518,20,0.3,0.4164531151257518
2026-01-14,Health Care,3,0.043309248469474246,20,0.15,0.043309248469474246
2026-01-14,Industrials,3,0.11441529982096055,20,0.15,0.11441529982096055
2026-01-14,Real Estate,2,0.010630721821528844,20,0.1,0.010630721821528844
2026-01-14,Technology,2,0.2136780787009142,20,0.1,0.2136780787009142
2026-01-15,Basic Materials,3,0.04666936509103395,20,0.15,0.04666936509103395
2026-01-15,Energy,1,0.009387996281539817,20,0.05,0.009387996281539817
2026-01-15,Financials,5,0.34038542944497124,20,0.25,0.34038542944497124
2026-01-15,Health Care,2,0.02195893112267336,20,0.1,0.02195893112267336
2026-01-15,Industrials,4,0.43252163342339855,20,0.2,0.43252163342339855
2026-01-15,Technology,5,0.14907664463638298,20,0.25,0.14907664463638298
2026-01-16,Energy,1,0.0440717892180009,20,0.05,0.0440717892180009
2026-01-16,Financials,5,0.42163381211427375,20,0.25,0.42163381211427375
2026-01-16,Health Care,3,0.04402219286293141,20,0.15,0.04402219286293141
2026-01-16,Industrials,4,0.13953754410822097,20,0.2,0.13953754410822097
2026-01-16,Technology,7,0.35073466169657314,20,0.35,0.35073466169657314
2026-01-20,Basic Materials,1,0.00317477587967626,20,0.05,0.00317477587967626
2026-01-20,Consumer Discretionary,1,0.024211106169340333,20,0.05,0.024211106169340333
2026-01-20,Financials,7,0.38287405010464937,20,0.35,0.38287405010464937
2026-01-20,Health Care,1,0.03805970673656914,20,0.05,0.03805970673656914
2026-01-20,Industrials,3,0.15632582419100544,20,0.15,0.15632582419100544
2026-01-20,Technology,7,0.3953545369187596,20,0.35,0.3953545369187596
2026-01-21,Consumer Discretionary,5,0.36729341198707227,20,0.25,0.36729341198707227
2026-01-21,Energy,1,0.027115382767792122,20,0.05,0.027115382767792122
2026-01-21,Financials,6,0.22849573172510285,20,0.3,0.22849573172510285
2026-01-21,Industrials,3,0.07614995766835067,20,0.15,0.07614995766835067
2026-01-21,Real Estate,1,0.007846322146849865,20,0.05,0.007846322146849865
2026-01-21,Technology,3,0.23738744672191203,20,0.15,0.23738744672191203
2026-01-21,Utilities,1,0.05571174698292022,20,0.05,0.05571174698292022
2026-01-22,Consumer Discretionary,2,0.06142577822043892,20,0.1,0.06142577822043892
2026-01-22,Consumer Staples,1,0.012885402343747217,20,0.05,0.012885402343747217
2026-01-22,Energy,2,0.03884572650146876,20,0.1,0.03884572650146876
2026-01-22,Financials,7,0.23268390674070993,20,0.35,0.23268390674070993
2026-01-22,Health Care,1,0.0014321629873267083,20,0.05,0.0014321629873267083
2026-01-22,Industrials,1,0.012435111629259369,20,0.05,0.012435111629259369
2026-01-22,Technology,3,0.4029757544089474,20,0.15,0.4029757544089474
2026-01-22,Telecommunications,2,0.1835975603604533,20,0.1,0.1835975603604533
2026-01-22,Utilities,1,0.053718596807648594,20,0.05,0.053718596807648594
2026-01-23,Basic Materials,2,0.06395538823246018,20,0.1,0.06395538823246018
2026-01-23,Consumer Discretionary,3,0.07121791770405009,20,0.15,0.07121791770405009
2026-01-23,Energy,1,0.2,20,0.05,0.2
2026-01-23,Financials,5,0.08045182790690376,20,0.25,0.08045182790690376
2026-01-23,Industrials,5,0.30473166157037235,20,0.25,0.30473166157037235
2026-01-23,Technology,4,0.2796432045862135,20,0.2,0.2796432045862135
2026-01-26,Consumer Discretionary,2,0.20534103390510985,20,0.1,0.20534103390510985
2026-01-26,Consumer Staples,1,0.01752149528073492,20,0.05,0.01752149528073492
2026-01-26,Energy,2,0.07202619362874646,20,0.1,0.07202619362874646
2026-01-26,Financials,5,0.11790080387610763,20,0.25,0.11790080387610763
2026-01-26,Health Care,2,0.002494437496346114,20,0.1,0.002494437496346114
2026-01-26,Industrials,2,0.09033571621743336,20,0.1,0.09033571621743336
2026-01-26,Technology,4,0.4859785417942508,20,0.2,0.4859785417942508
2026-01-26,Telecommunications,2,0.008401777801270837,20,0.1,0.008401777801270837
2026-01-27,Basic Materials,4,0.07609946295168632,20,0.2,0.07609946295168632
2026-01-27,Consumer Staples,1,0.027158633819349215,20,0.05,0.027158633819349215
2026-01-27,Energy,3,0.022466143180159243,20,0.15,0.022466143180159243
2026-01-27,Financials,2,0.025925814670915454,20,0.1,0.025925814670915454
2026-01-27,Health Care,3,0.24476703205902792,20,0.15,0.24476703205902792
2026-01-27,Industrials,3,0.15571876418142033,20,0.15,0.15571876418142033
2026-01-27,Technology,4,0.4478641491374415,20,0.2,0.4478641491374415
2026-01-28,Basic Materials,1,0.006117688396829361,20,0.05,0.006117688396829361
2026-01-28,Consumer Discretionary,3,0.05718600187709243,20,0.15,0.05718600187709243
2026-01-28,Energy,1,0.005943127370642586,20,0.05,0.005943127370642586
2026-01-28,Financials,2,0.02203995935416781,20,0.1,0.02203995935416781
2026-01-28,Health Care,4,0.33181437420255433,20,0.2,0.33181437420255433
2026-01-28,Industrials,2,0.10375864442730738,20,0.1,0.10375864442730738
2026-01-28,Technology,5,0.21091844230472365,20,0.25,0.21091844230472365
2026-01-28,Telecommunications,1,0.16543943097226857,20,0.05,0.16543943097226857
2026-01-28,Utilities,1,0.09678233109441396,20,0.05,0.09678233109441396
2026-01-29,Consumer Discretionary,4,0.09768243881643279,20,0.2,0.09768243881643279
2026-01-29,Financials,2,0.05399793434437263,20,0.1,0.05399793434437263
2026-01-29,Health Care,2,0.2614955283888064,20,0.1,0.2614955283888064
2026-01-29,Industrials,5,0.23243788008331218,20,0.25,0.23243788008331218
2026-01-29,Technology,6,0.3522175391295273,20,0.3,0.3522175391295273
2026-01-29,Telecommunications,1,0.0021686792375488263,20,0.05,0.0021686792375488263
2026-01-30,Basic Materials,1,0.010430920490200841,20,0.05,0.010430920490200841
2026-01-30,Consumer Discretionary,2,0.04421122068857248,20,0.1,0.04421122068857248
2026-01-30,Energy,1,0.023002594082270653,20,0.05,0.023002594082270653
2026-01-30,Financials,3,0.06444265672755699,20,0.15,0.06444265672755699
2026-01-30,Health Care,1,0.008444282038429663,20,0.05,0.008444282038429663
2026-01-30,Industrials,3,0.08567936863360939,20,0.15,0.08567936863360939
2026-01-30,Technology,8,0.7525232809225583,20,0.4,0.7525232809225583
2026-01-30,Telecommunications,1,0.01126567641680153,20,0.05,0.01126567641680153
2026-02-02,Basic Materials,1,0.03868431409626968,20,0.05,0.03868431409626968
2026-02-02,Consumer Discretionary,2,0.026644545455563384,20,0.1,0.026644545455563384
2026-02-02,Energy,1,0.03354583535321829,20,0.05,0.03354583535321829
2026-02-02,Financials,6,0.07524882884562314,20,0.3,0.07524882884562314
2026-02-02,Health Care,1,0.05284331204286655,20,0.05,0.05284331204286655
2026-02-02,Technology,9,0.7730331642064591,20,0.45,0.7730331642064591
2026-02-03,Consumer Discretionary,5,0.22746721814929116,20,0.25,0.22746721814929116
2026-02-03,Financials,2,0.016736863287687653,20,0.1,0.016736863287687653
2026-02-03,Health Care,3,0.20428475899980136,20,0.15,0.20428475899980136
2026-02-03,Industrials,2,0.016731008562096146,20,0.1,0.016731008562096146
2026-02-03,Real Estate,2,0.05026537601361385,20,0.1,0.05026537601361385
2026-02-03,Technology,5,0.36854964466470724,20,0.25,0.36854964466470724
2026-02-03,Telecommunications,1,0.11596513032280266,20,0.05,0.11596513032280266
2026-02-04,Consumer Discretionary,3,0.022626814063490173,20,0.15,0.022626814063490173
2026-02-04,Consumer Staples,1,0.03574544449423908,20,0.05,0.03574544449423908
2026-02-04,Energy,1,0.026393856641852353,20,0.05,0.026393856641852353
2026-02-04,Financials,3,0.02137140444870402,20,0.15,0.02137140444870402
2026-02-04,Health Care,2,0.09766089801983054,20,0.1,0.09766089801983054
2026-02-04,Industrials,1,0.10284718367714284,20,0.05,0.10284718367714284
2026-02-04,Technology,9,0.693354398654741,20,0.45,0.693354398654741
2026-02-05,Basic Materials,1,0.009423377195147308,20,0.05,0.009423377195147308
2026-02-05,Consumer Discretionary,1,0.08880066661118229,20,0.05,0.08880066661118229
2026-02-05,Consumer Staples,1,0.009046909259499277,20,0.05,0.009046909259499277
2026-02-05,Energy,2,0.06804247339985335,20,0.1,0.06804247339985335
2026-02-05,Financials,1,0.007770900578432952,20,0.05,0.007770900578432952
2026-02-05,Health Care,2,0.28063867141831406,20,0.1,0.28063867141831406
2026-02-05,Industrials,4,0.1588123915807073,20,0.2,0.1588123915807073
2026-02-05,Real Estate,1,0.013004066455933487,20,0.05,0.013004066455933487
2026-02-05,Technology,7,0.36446054350093,20,0.35,0.36446054350093
2026-02-06,Basic Materials,1,0.16254462040592194,20,0.05,0.16254462040592194
2026-02-06,Consumer Discretionary,5,0.2404271701878673,20,0.25,0.2404271701878673
2026-02-06,Consumer Staples,1,0.047568621286310835,20,0.05,0.047568621286310835
2026-02-06,Financials,3,0.14750731827921393,20,0.15,0.14750731827921393
2026-02-06,Health Care,4,0.19763263197103095,20,0.2,0.19763263197103095
2026-02-06,Industrials,4,0.04044135423157768,20,0.2,0.04044135423157768
2026-02-06,Technology,1,0.1373048779233864,20,0.05,0.1373048779233864
2026-02-06,Telecommunications,1,0.026573405714691193,20,0.05,0.026573405714691193
2026-02-09,Consumer Discretionary,1,0.00929508315574379,20,0.05,0.00929508315574379
2026-02-09,Consumer Staples,2,0.20496608698437832,20,0.1,0.20496608698437832
2026-02-09,Financials,3,0.06817671087734674,20,0.15,0.06817671087734674
2026-02-09,Health Care,5,0.24883163817018586,20,0.25,0.24883163817018586
2026-02-09,Real Estate,3,0.15987424805659828,20,0.15,0.15987424805659828
2026-02-09,Technology,4,0.23764493007681373,20,0.2,0.23764493007681373
2026-02-09,Telecommunications,2,0.07121130267893336,20,0.1,0.07121130267893336
2026-02-10,Basic Materials,1,0.002215046486195651,20,0.05,0.002215046486195651
2026-02-10,Consumer Discretionary,1,0.039032871667241745,20,0.05,0.039032871667241745
2026-02-10,Energy,1,0.026110642483331923,20,0.05,0.026110642483331923
2026-02-10,Financials,7,0.35822720190147617,20,0.35,0.35822720190147617
2026-02-10,Industrials,2,0.030230352235834864,20,0.1,0.030230352235834864
2026-02-10,Real Estate,1,0.07864345548594176,20,0.05,0.07864345548594176
2026-02-10,Technology,7,0.4655404297399778,20,0.35,0.4655404297399778
2026-02-11,Consumer Discretionary,4,0.11090576931127391,20,0.2,0.11090576931127391
2026-02-11,Energy,1,0.07295696921363742,20,0.05,0.07295696921363742
2026-02-11,Financials,5,0.32180656924471635,20,0.25,0.32180656924471635
2026-02-11,Health Care,1,0.019093101964615698,20,0.05,0.019093101964615698
2026-02-11,Industrials,1,0.03004969355833344,20,0.05,0.03004969355833344
2026-02-11,Technology,8,0.44518789670742304,20,0.4,0.44518789670742304
2026-02-12,Consumer Discretionary,2,0.025080797224247914,20,0.1,0.025080797224247914
2026-02-12,Consumer Staples,1,0.0424669041299933,20,0.05,0.0424669041299933
2026-02-12,Health Care,1,0.017069752757824644,20,0.05,0.017069752757824644
2026-02-12,Industrials,4,0.1009431258888415,20,0.2,0.1009431258888415
2026-02-12,Real Estate,2,0.1008042481261679,20,0.1,0.1008042481261679
2026-02-12,Technology,8,0.3136351718729248,20,0.4,0.3136351718729248
2026-02-12,Telecommunications,2,0.4,20,0.1,0.4
2026-02-13,Consumer Discretionary,1,0.06923777352858136,20,0.05,0.06923777352858136
2026-02-13,Consumer Staples,2,0.025103999550730526,20,0.1,0.025103999550730526
2026-02-13,Financials,5,0.05959731230318589,20,0.25,0.05959731230318589
2026-02-13,Health Care,4,0.20837436716119398,20,0.2,0.20837436716119398
2026-02-13,Industrials,3,0.02741278982632054,20,0.15,0.02741278982632054
2026-02-13,Real Estate,2,0.1886971818464607,20,0.1,0.1886971818464607
2026-02-13,Technology,1,0.2,20,0.05,0.2
2026-02-13,Telecommunications,1,0.17630096506655482,20,0.05,0.17630096506655482
2026-02-13,Utilities,1,0.04527561071697235,20,0.05,0.04527561071697235
2026-02-17,Basic Materials,1,0.09705921496651207,20,0.05,0.09705921496651207
2026-02-17,Consumer Discretionary,4,0.0783873658167912,20,0.2,0.0783873658167912
2026-02-17,Financials,1,0.005979349662461996,20,0.05,0.005979349662461996
2026-02-17,Health Care,1,0.0012880968675633337,20,0.05,0.0012880968675633337
2026-02-17,Industrials,3,0.09282442892622364,20,0.15,0.09282442892622364
2026-02-17,Technology,8,0.3962195607632609,20,0.4,0.3962195607632609
2026-02-17,Telecommunications,2,0.3282419829971868,20,0.1,0.3282419829971868
2026-02-18,Basic Materials,1,0.20000000000000004,20,0.05,0.20000000000000004
2026-02-18,Consumer Discretionary,4,0.14024027226040653,20,0.2,0.14024027226040653
2026-02-18,Energy,1,0.07313286482898525,20,0.05,0.07313286482898525
2026-02-18,Financials,4,0.100069603977127,20,0.2,0.100069603977127
2026-02-18,Health Care,2,0.045406421173305955,20,0.1,0.045406421173305955
2026-02-18,Industrials,4,0.10712318014548707,20,0.2,0.10712318014548707
2026-02-18,Technology,3,0.24592905125438114,20,0.15,0.24592905125438114
2026-02-18,Utilities,1,0.0880986063603072,20,0.05,0.0880986063603072
2026-02-19,Consumer Discretionary,2,0.21316643271008737,20,0.1,0.21316643271008737
2026-02-19,Consumer Staples,2,0.020962039967655315,20,0.1,0.020962039967655315
2026-02-19,Financials,3,0.06407179818604099,20,0.15,0.06407179818604099
2026-02-19,Health Care,2,0.020941618474605492,20,0.1,0.020941618474605492
2026-02-19,Industrials,6,0.3088796076344572,20,0.3,0.3088796076344572
2026-02-19,Technology,5,0.3719785030271539,20,0.25,0.3719785030271539
2026-02-20,Basic Materials,1,0.11620272119410895,20,0.05,0.11620272119410895
2026-02-20,Consumer Discretionary,4,0.3797994741278678,20,0.2,0.3797994741278678
2026-02-20,Energy,1,0.04191385645655387,20,0.05,0.04191385645655387
2026-02-20,Financials,2,0.020061462162106594,20,0.1,0.020061462162106594
2026-02-20,Industrials,4,0.09235205848557049,20,0.2,0.09235205848557049
2026-02-20,Real Estate,1,0.017768641390385816,20,0.05,0.017768641390385816
2026-02-20,Technology,6,0.24071656931255125,20,0.3,0.24071656931255125
2026-02-20,Utilities,1,0.09118521687085522,20,0.05,0.09118521687085522
2026-02-23,Basic Materials,2,0.23093975476839876,20,0.1,0.23093975476839876
2026-02-23,Consumer Discretionary,6,0.13017355488874385,20,0.3,0.13017355488874385
2026-02-23,Financials,2,0.05429561595211256,20,0.1,0.05429561595211256
2026-02-23,Health Care,2,0.20800587803614468,20,0.1,0.20800587803614468
2026-02-23,Industrials,3,0.10771499150185584,20,0.15,0.10771499150185584
2026-02-23,Technology,4,0.23486144429906097,20,0.2,0.23486144429906097
2026-02-23,Telecommunications,1,0.034008760553683334,20,0.05,0.034008760553683334
2026-02-24,Basic Materials,1,0.11432106571744348,20,0.05,0.11432106571744348
2026-02-24,Consumer Discretionary,6,0.21416014437887834,20,0.3,0.21416014437887834
2026-02-24,Consumer Staples,1,0.0027604477016158297,20,0.05,0.0027604477016158297
2026-02-24,Financials,3,0.048373439624764744,20,0.15,0.048373439624764744
2026-02-24,Health Care,1,0.005899738201860356,20,0.05,0.005899738201860356
2026-02-24,Industrials,3,0.23828979607265388,20,0.15,0.23828979607265388
2026-02-24,Real Estate,1,0.016544598978862693,20,0.05,0.016544598978862693
2026-02-24,Technology,4,0.3596507693239204,20,0.2,0.3596507693239204
2026-02-25,Consumer Discretionary,4,0.10457388985584477,20,0.2,0.10457388985584477
2026-02-25,Energy,1,0.025771398804104236,20,0.05,0.025771398804104236
2026-02-25,Financials,5,0.4190081634001532,20,0.25,0.4190081634001532
2026-02-25,Health Care,2,0.07195172969336905,20,0.1,0.07195172969336905
2026-02-25,Industrials,1,0.012962985289533198,20,0.05,0.012962985289533198
2026-02-25,Real Estate,1,0.014394608383313308,20,0.05,0.014394608383313308
2026-02-25,Technology,6,0.3513372245736823,20,0.3,0.3513372245736823
2026-02-26,Basic Materials,1,0.16251597286639502,20,0.05,0.16251597286639502
2026-02-26,Consumer Discretionary,2,0.1779874419531159,20,0.1,0.1779874419531159
2026-02-26,Consumer Staples,1,0.012274028312526919,20,0.05,0.012274028312526919
2026-02-26,Energy,1,0.024637791803067702,20,0.05,0.024637791803067702
2026-02-26,Financials,2,0.09289857611112451,20,0.1,0.09289857611112451
2026-02-26,Health Care,3,0.057267466927916046,20,0.15,0.057267466927916046
2026-02-26,Industrials,5,0.19146331330886263,20,0.25,0.19146331330886263
2026-02-26,Technology,4,0.22649836959120134,20,0.2,0.22649836959120134
2026-02-26,Utilities,1,0.054457039125790085,20,0.05,0.054457039125790085
